,score,review
631,-0.7114568948745728,"Dan, the widowed father of three girls, has his own advice column that will probably go into syndication. After his wife's death, he has taken time to raise his daughters. Having known no romance in q"
1210,-0.7109896540641785,"Can any one help find out the title and artist of the song, that was played at least halfway through the movie. I can't remember what scene was playing. The words in the song are of a ballad. Some of "
434,-0.7099703550338745,"John Thaw, of Inspector Morse fame, plays old Tom Oakley in this movie. Tom lives in a tiny English village during 1939 and the start of the Second World War. A bit of a recluse, Tom has not yet recov"
115,-0.7096367478370667,The Last Hard Men finds James Coburn an outlaw doing a long sentence breaking free from a chain gang. Do he and his friends head for the Mexican border from jail and safety. No they don't because Cobu
641,-0.709549069404602,"I picked this up in the 'Danger After Dark' box set, and watched it solely because of my interest in the performance of Hyde and Gackt. I expected a corny horror film that was a huge gore-fest and wit"
1535,-0.7094930410385132,Originally I rented this film for my daughter since she is keen on soccer - and I was not disappointed that way (except the plot interfered with the soccer scenes). As a dad I suppose I was a little s
1168,-0.7062004208564758,"If this had been done earlier in the Zatoichi series it could have been one of the best. It is good enough, as most of them are, but the plot and the characters seem too complicated for the series at "
251,-0.7054844498634338,"My girlfriend and I have a thing for Robots. So I try to seek out movies that have robots. And this movie has robots. Big ones. They beat the clang and bang out of each other, with the fate of nations"
1735,-0.7051560282707214,"I can't stand it when people go see a movie when they know they won't like it. My mom likes violent movies, so why did she see it? She rated it just to bring down the rating. So I know that's why it d"
1056,-0.7027157545089722,"It's a strange feeling to sit alone in a theater occupied by parents and their rollicking kids. I felt like instead of a movie ticket, I should have been given a NAMBLA membership.<br /><br />Based up"
1289,-0.7024595737457275,"Generally, I am not a huge fan of stop-motion films and at first RUKA didn't capture my attention. However, knowing that this film was made in the repressive Czechoslovakia during the Soviet-dominatio"
212,-0.6965800523757935,"Although Kris Kristofferson is good in this role, who wouldn't want to see Elvis Pressly instead? With the drug addiction and the fall from supreme fame may have scared away Elvis' agent to be apart o"
662,-0.696138858795166,"NOTHING (3+ outta 5 stars) Another weird premise from the director of the movie ""Cube"". This time around there are two main characters who find themselves and their home transported to a mysterious wh"
1330,-0.6935153603553772,"My name is Domino Harvery. {EDIT *dizzying* CHOP} My--my--my name is Domino Harvey. {CUT, CHOP} My name is Domino Harvey. {EDIT. CUT. Playback}<br /><br />Never have I seen a director take so much fla"
1502,-0.6927908658981323,"Emma is a horribly flawed film based on Jane Austens classic novel. I have not read the book so I really didn't know that much about the plot, and yet I still predicted nearly the entire plot. There w"
1167,-0.6912989020347595,"Obviously, there wasn't a huge budget for this film which definitely hindered the production. But the story and ending were so brutal that they made up for a lot. I mean brutal on the level of Ju Dou "
1252,-0.6898923516273499,"Four teenage girls in a suburb of Los Angeles get into all kinds of trouble: parties, drugs, cops, mixed-up parents, older boyfriends. Jodie Foster, sort of the mother hen of the pack, tries keeping e"
461,-0.6883761882781982,Skip McCoy (Richard Widmark) pick-pockets Candy's (Jean Peters) wallet which contains an important microfiche that is intended for the Communist cause. She is being followed by 2 federal agents that a
1862,-0.687493622303009,"There is no director I like more than Mamoru Oshii. But sadly, even though he directed quite a few films that gained huge international attention, there are still a fair few of his films that have sli"
1599,-0.6874929070472717,"Once upon a time Hollywood produced live-action, G-rated movies without foul language, immorality, and gore-splattered violence. These movies neither insulted your intelligence no manipulated your emo"
1515,-0.6866843104362488,"""Return of the Jedi"" is often remembered for what it did wrong rather than what it did right, and that is a shame, because the last chronological installment in the Star Wars saga is a shining example"
1644,-0.6864916682243347,They had me from the first show.<br /><br />Welcome to Trinity County. A sleepy little Mayberry-like place with one slight difference. The sheriff is really Satan. There's the spoiler. Not like you wo
1354,-0.6863905191421509,This could be the most underrated movie of its genre. I don't remember seeing any advertisements or commercials for this one which could be the reason why it didn't do so well at the box office. Howev
1164,-0.6854625344276428,"I loved the movie, but like everyone said, there were some bits that weren't developed enough. I thought personally that the girls were very vapid before they landed in prison; sure, they were suppose"
1104,-0.6843952536582947,A stupid young man becomes obsessed with a woman--so obsessed that he loses perspective and common sense. An evil magician approaches him and informs him he can give him great wealth that he can use t
430,-0.683798611164093,"If the Lion King was a Disney version of Hamlet, then the Lion King 3: Hakuna Matata is a Disney version of Guildenstern and Rosencrantz are Dead. Just like Tom Stoppard's beguiling film, we get to vi"
1233,-0.6831350326538086,"The primary aspect of this film which most people miss is that Luhzin lives his life as a chess game. So many people have seen this film and just don't get it, and I don't understand why. While watchi"
178,-0.6815322637557983,"After some of the negative reviews i heard on this movie, i was doubtful of giving it a go, but i had £3.99 in my wallet & thought id gamble on buying a budget like movie & saw this and gave it ago & "
660,-0.680330216884613,"I haven't read through all the comments, but at least one poster mentioned that the 30 minute version might possibly be abridged. I'm curious about that myself because the later parts of the film just"
599,-0.6802370548248291,"Let me be up-front, I like pulp. However it is like one of these ""easier dives"" that you see at the Olympics. It has to be marked down a little because it is easier to give a cheap thrill than drag yo"
31,-0.6798067092895508,"this was a real guilt pleasure ... i saw the trailer and all the advertising, so i figured 'why not check out this vh1 movie?' and, as they used to say on t.v., 'i can't believe i watched the whole th"
